296,0.8319,83.19
295,0.8319,83.19
294,0.8341,83.41
293,0.8322,83.22
292,0.8349,83.49
291,0.8393,83.93
290,0.8403,84.03
289,0.8469,84.69
288,0.8470,84.7
287,0.8495,84.95
286,0.8506,85.06
285,0.8488,84.88
284,0.8580,85.8
283,0.8538,85.38
282,0.8570,85.7
281,0.8594,85.94
280,0.8592,85.92
279,0.0000,0
110,0.0000,0

